,word,freq,likes,rt,reply,quotes
2206,fornecer,2,2.0,4.0,0.0,1.0
2207,dehcanesso,2,,,,
2208,tent,2,,,,
2209,oi_wakeau,2,,,,
2210,serrahenrique,2,,,,
2211,nayrizinho,2,,,,
2212,erickbritto,2,,,,
2213,alexc,2,,,,
2214,ajudemdanilo,2,,,,
2215,paulochuchusbc,2,,,,
2216,antônio,2,1.0,0.0,1.0,0.0
2217,batatacaxi,2,,,,
2218,neggata,2,,,,
2219,rlx,2,4.0,0.0,2.0,0.0
2220,votar,2,9.0,7.0,5.0,0.0
2221,falência,2,56.0,2.0,0.0,0.0
2222,kkkkkkkkkkkkkkkkkk,2,7.0,0.0,3.0,0.0
2223,diante,2,2.0,0.0,1.0,1.0
2224,fec,2,,,,
2225,robbbriga,2,,,,
2226,revelar,2,33.0,22.0,0.0,0.0
2227,poxapredu,2,,,,
2228,quentin,2,,,,
2229,horrivel,2,4.0,0.0,4.0,0.0
2230,nuvem,2,17.0,2.0,1.0,2.0
2231,patrocínio,2,10.0,0.0,3.0,0.0
2232,manoo,2,0.0,0.0,0.0,0.0
2233,centrar,2,53.0,0.0,11.0,0.0
2234,automático,2,17.0,2.0,3.0,0.0
2235,projeto,2,11.0,0.0,2.0,0.0
2236,quantidade,2,1.0,2.0,1.0,0.0
2237,gracas,2,0.0,0.0,0.0,0.0
2238,cometer,2,2.0,2.0,2.0,0.0
2239,simplesme,2,,,,
2240,transando,2,0.0,10.0,0.0,0.0
2241,inbox,2,0.0,0.0,1.0,0.0
2242,masterchef,2,0.0,0.0,0.0,0.0
2243,prático,2,9.0,0.0,3.0,0.0
2244,demissão,2,4.0,0.0,2.0,0.0
2245,paz,2,10.0,0.0,6.0,0.0
2246,porq,2,6.0,0.0,1.0,0.0
2247,chuveiro,2,0.0,0.0,0.0,1.0
2248,emycarv,2,,,,
2249,descansar,2,2.0,1.0,2.0,0.0
2250,mariano,2,3.0,0.0,0.0,2.0
2251,século,2,2.0,0.0,0.0,0.0
2252,smashcue,2,0.0,0.0,0.0,0.0
2253,desc,2,,,,
2254,vegano,2,21.0,0.0,2.0,0.0
2255,segredo,2,131.0,18.0,41.0,0.0
2256,mei,2,4.0,0.0,3.0,0.0
2257,japone,2,,,,
2258,complô,2,1.0,0.0,0.0,0.0
2259,oniziinha,2,,,,
2260,euzezo,2,,,,
2261,nexoalgum,2,,,,
2262,salg,2,,,,
2263,desinstalando,2,0.0,0.0,0.0,0.0
2264,pontinisandra,2,,,,
2265,dengo,2,7.0,0.0,1.0,0.0
2266,diálogo,2,4.0,0.0,0.0,0.0
2267,titio,2,2.0,0.0,3.0,0.0
2268,delegacia,2,12.0,0.0,4.0,1.0
2269,fandom,2,11.0,2.0,0.0,0.0
2270,brunna,2,0.0,8.0,1.0,0.0
2271,ronconrafaella,2,,,,
2272,byfracasso,2,,,,
2273,scostagio,2,,,,
2274,comparar,2,5.0,0.0,2.0,0.0
2275,fin,2,,,,
2276,repúdio,2,31.0,58.0,2.0,0.0
2277,picolé,2,4.0,0.0,1.0,1.0
2278,instalar,2,1.0,0.0,0.0,0.0
2279,hmmm,2,3.0,2.0,1.0,0.0
2280,reembolso,2,2.0,4.0,0.0,0.0
2281,emp,2,,,,
2282,elogiar,2,18.0,2.0,1.0,0.0
2283,aaaaa,2,0.0,0.0,1.0,0.0
2284,cametaensers,2,1.0,2.0,1.0,0.0
2285,dorcas,2,1.0,2.0,1.0,0.0
2286,marco,2,3.0,0.0,4.0,0.0
2287,canibal,2,0.0,1.0,1.0,0.0
2288,elvis,2,2.0,0.0,1.0,0.0
2289,xxxuliaa,2,,,,
2290,startups,2,23.0,8.0,12.0,0.0
2291,gor,2,,,,
2292,iniciativo,2,0.0,0.0,0.0,0.0
2293,vereador,2,0.0,1.0,0.0,0.0
2294,patriotalaura,2,,,,
2295,murilohuff,2,,,,
2296,sala,2,6.0,0.0,1.0,1.0
2297,maceió,2,2.0,31.0,0.0,0.0
2298,wanessaw,2,,,,
2299,minh,2,,,,
2300,calor,2,4.0,0.0,0.0,0.0
2301,narigudo,2,1.0,0.0,2.0,0.0
2302,willgomesjunior,2,,,,
2303,titahmdrs,2,,,,
2304,xetdoifood,2,,,,
2305,gatilho,2,2.0,0.0,1.0,0.0
2306,eficiente,2,11.0,0.0,3.0,0.0
2307,acima,2,44.0,16.0,5.0,0.0
2308,queimar,2,4.0,386.0,1.0,1.0
2309,amandagspaiva,2,,,,
2310,verdadeiro,2,0.0,0.0,0.0,0.0
2311,ntj,2,2.0,0.0,1.0,0.0
2312,epiphanyy,2,,,,
2313,cuponzin,2,0.0,0.0,0.0,0.0
2314,edição,2,8.0,4.0,0.0,0.0
2315,adrianaosantos,2,,,,
2316,fogão,2,6.0,4.0,3.0,1.0
2317,sthexcrf,2,,,,
2318,niina_tata,2,,,,
2319,gordo,2,4.0,6.0,3.0,1.0
2320,whosgius,2,,,,
2321,asteery,2,,,,
2322,kame,2,38.0,33.0,2.0,6.0
2323,bvio,2,,,,
2324,escond,2,,,,
2325,reformulação,2,1.0,2.0,0.0,0.0
2326,uruacu,2,2.0,2.0,2.0,0.0
2327,liberal,2,31.0,4.0,1.0,0.0
2328,sophii_i,1,,,,
2329,carolinx,1,,,,
2330,jeffers,1,,,,
2331,zeeyter,1,,,,
2332,horario,1,0.0,0.0,0.0,0.0
2333,pla,1,,,,
2334,stupidgaydeku,1,,,,
2335,arthz,1,,,,
2336,styls,1,0.0,1089.0,0.0,0.0
2337,isolamento,1,11.0,0.0,3.0,0.0
2338,anabeledarkdoll,1,,,,
2339,mandan,1,,,,
2340,roscariano,1,,,,
2341,anapxv,1,,,,
2342,pqp_cabelex,1,,,,
2343,mané,1,1.0,1.0,1.0,0.0
2344,rainbowsmount,1,,,,
2345,vam,1,,,,
2346,flerferr,1,,,,
2347,desmiolar,1,1.0,0.0,0.0,0.0
2348,riqriqs,1,,,,
2349,bao,1,2.0,0.0,0.0,0.0
2350,nandorasec,1,,,,
2351,bat,1,,,,
2352,burgercue,1,0.0,0.0,0.0,0.0
2353,sabrinoca,1,,,,
2354,fintechs,1,0.0,0.0,0.0,0.0
2355,hormônios,1,0.0,0.0,0.0,0.0
2356,recebend,1,,,,
2357,elparrill,1,,,,
2358,trajeto,1,2.0,0.0,0.0,0.0
2359,ultrapas,1,,,,
2360,joaosouza,1,,,,
2361,acometer,1,2.0,0.0,1.0,0.0
2362,danybabadin,1,,,,
2363,derramar,1,0.0,0.0,0.0,0.0
2364,clubedobeijo,1,,,,
2365,balbec,1,2.0,0.0,0.0,0.0
2366,ati,1,,,,
2367,sufocar,1,0.0,0.0,0.0,0.0
2368,psico_sweet,1,,,,
2369,valar,1,,,,
2370,angelagolds,1,,,,
2371,apelidar,1,0.0,0.0,0.0,0.0
2372,aífode,1,0.0,0.0,0.0,0.0
2373,findombrazil,1,,,,
2374,cenoura,1,8.0,0.0,3.0,0.0
2375,ssarahandrade,1,,,,
2376,littlechubstin,1,,,,
2377,falltodirection,1,,,,
2378,marcospbruno,1,,,,
2379,acessarem,1,0.0,0.0,0.0,0.0
2380,drástico,1,1.0,0.0,0.0,0.0
2381,dólar,1,0.0,0.0,0.0,0.0
2382,bonvivanttprive,1,,,,
2383,crowofashesss,1,,,,
2384,sjc,1,1.0,0.0,1.0,0.0
2385,sinusite,1,0.0,0.0,1.0,0.0
2386,estágio,1,1.0,0.0,3.0,0.0
2387,crí,1,,,,
2388,chamad,1,,,,
2389,maiamcraes,1,,,,
2390,thaynabfr,1,,,,
2391,alveesgraci,1,,,,
2392,barbierxvxl,1,,,,
2393,tayna_rcosta,1,,,,
2394,felipe,1,6.0,156.0,1.0,0.0
2395,fenris_lupus,1,,,,
2396,bubatata,1,,,,
2397,brennokaio_ce,1,,,,
2398,brasi,1,,,,
2399,kkkkauo,1,,,,
2400,plano,1,1.0,0.0,0.0,0.0
2401,envolver,1,2.0,0.0,1.0,0.0
2402,maddiextzz,1,,,,
2403,rancho,1,0.0,0.0,0.0,0.0
2404,acreano,1,1.0,0.0,0.0,0.0
2405,acostumar,1,12.0,0.0,1.0,0.0
2406,naatidomingues,1,,,,
2407,hihi,1,3.0,0.0,0.0,0.0
2408,credo,1,0.0,0.0,0.0,0.0
2409,ge_marangoni,1,,,,
2410,nuncamais,1,0.0,26.0,0.0,0.0
2411,jornalnacional,1,,,,
2412,boicotar,1,1.0,52.0,2.0,0.0
2413,anunc,1,,,,
2414,acostalira,1,,,,
2415,elisandrarocha,1,,,,
2416,brunamarcela,1,,,,
2417,trixparix,1,,,,
2418,brasa,1,,,,
2419,eguawan,1,,,,
2420,docinh,1,,,,
2421,correio,1,5.0,0.0,0.0,0.0
2422,niver,1,1.0,0.0,1.0,0.0
2423,laura,1,1.0,0.0,1.0,0.0
2424,gsalles,1,,,,
2425,amanteigado,1,1.0,0.0,1.0,0.0
2426,james,1,0.0,0.0,0.0,0.0
2427,descontentamento,1,1.0,0.0,1.0,0.0
2428,asirlanetapajos,1,,,,
2429,amizade,1,1.0,0.0,0.0,0.0
2430,deiuku,1,,,,
2431,tomand,1,,,,
2432,zolpidem,1,1.0,2.0,1.0,0.0
2433,mandrakeira,1,,,,
2434,fight,1,,,,
2435,marie,1,0.0,0.0,1.0,0.0
2436,sequência,1,2.0,0.0,0.0,0.0
2437,gratis,1,13.0,0.0,2.0,0.0
2438,kwyku,1,1.0,0.0,1.0,0.0
2439,playboy,1,1.0,0.0,0.0,0.0
2440,calzone,1,1.0,0.0,1.0,0.0
2441,tokyosmokezx,1,,,,
2442,turma,1,0.0,0.0,0.0,0.0
2443,comvocehuff,1,,,,
2444,guilhermebenuto,1,,,,
2445,nutela,1,0.0,0.0,0.0,0.0
2446,dasquenga,1,,,,
2447,dançar,1,0.0,0.0,1.0,0.0
2448,g_grgl,1,,,,
2449,economia,1,6.0,0.0,0.0,0.0
2450,enfren,1,,,,
2451,endyloveme,1,,,,
2452,vaimuleque,1,,,,
2453,jesuisrolezeira,1,,,,
2454,marcusbv,1,,,,
2455,condicionar,1,2.0,0.0,1.0,0.0
2456,razão,1,2.0,0.0,0.0,0.0
2457,jukaahvargas,1,,,,
2458,santander,1,0.0,0.0,1.0,0.0
2459,paia,1,0.0,0.0,1.0,0.0
2460,sociofla,1,,,,
2461,recém,1,0.0,0.0,0.0,0.0
2462,junt,1,,,,
2463,dilema,1,21.0,0.0,19.0,0.0
2464,dudazzq,1,,,,
2465,gigisct,1,,,,
2466,fck_nice,1,,,,
2467,feehsla,1,,,,
2468,sandy_pedron,1,,,,
2469,rodrigoterra,1,,,,
2470,itsninasay,1,,,,
2471,rebanhodamm,1,,,,
2472,kaylanne,1,,,,
2473,jesusfonseca,1,,,,
2474,tin,1,,,,
2475,invasivo,1,3.0,0.0,2.0,0.0
2476,questionar,1,4.0,0.0,3.0,0.0
2477,doação,1,5.0,0.0,1.0,0.0
2478,jhow,1,,,,
2479,massivamente,1,11.0,0.0,1.0,1.0
2480,sustentar,1,11.0,1.0,5.0,1.0
2481,ayllapbrito,1,,,,
2482,flanacaovvp,1,,,,
2483,paparazzorn,1,,,,
2484,monologueat,1,,,,
2485,otarixs,1,6.0,6.0,1.0,0.0
2486,expo,1,,,,
2487,gustavopereira,1,,,,
2488,expressão,1,1.0,0.0,0.0,0.0
2489,estresssada,1,0.0,0.0,0.0,0.0
2490,reabrir,1,0.0,0.0,0.0,0.0
2491,cancel,1,,,,
2492,foro,1,1.0,0.0,0.0,0.0
2493,whisk,1,,,,
2494,nicholasess,1,,,,
2495,juni,1,,,,
2496,advochaos,1,,,,
2497,maeeeeee,1,0.0,0.0,0.0,0.0
2498,lindinho,1,0.0,0.0,0.0,0.0
2499,recu,1,,,,
2500,seg,1,1.0,0.0,1.0,0.0
2501,blog_mdl,1,,,,
2502,exlui,1,,,,
2503,responsabilida,1,,,,
2504,mauriciotrilha,1,,,,
2505,esbarrar,1,0.0,0.0,0.0,0.0
2506,possesso,1,1.0,0.0,0.0,0.0
2507,pifalcao,1,,,,
2508,alexandremth,1,,,,
2509,tweeta,1,1.0,0.0,1.0,0.0
2510,barbecue,1,1.0,0.0,0.0,0.0
2511,ovomalt,1,,,,
2512,inglês,1,2.0,0.0,1.0,0.0
2513,ziwie,1,0.0,0.0,0.0,0.0
2514,meratgio,1,,,,
2515,maridsrios,1,,,,
2516,canavial,1,1.0,0.0,0.0,0.0
2517,ruivin,1,,,,
2518,facil,1,0.0,0.0,0.0,0.0
2519,marisrosa,1,,,,
2520,mareanaber,1,,,,
2521,lembramdo,1,0.0,0.0,0.0,0.0
2522,alexsouza,1,,,,
2523,junior,1,14.0,8.0,2.0,0.0
2524,iamjottaa,1,,,,
2525,papinh,1,,,,
2526,brigadei,1,,,,
2527,brunoso,1,,,,
2528,falsabrilhante,1,,,,
2529,thaylima,1,,,,
2530,maharabtr,1,,,,
2531,nswmoon,1,,,,
2532,leppy,1,0.0,0.0,0.0,0.0
2533,anacpsilveira,1,,,,
2534,welcome,1,1.0,0.0,0.0,0.0
2535,world,1,1.0,0.0,0.0,0.0
2536,espiar,1,1.0,0.0,0.0,1.0
2537,paulachermont,1,,,,
2538,valorant,1,1.0,0.0,2.0,0.0
2539,guri,1,3.0,0.0,0.0,0.0
2540,rastreamento,1,13.0,0.0,3.0,0.0
2541,disciniju,1,,,,
2542,ge__marques,1,,,,
2543,paolinha,1,,,,
2544,luizaexausta,1,,,,
2545,eviesbestgirl,1,,,,
2546,estantelandia,1,,,,
2547,thvcutr,1,,,,
2548,sabklein,1,,,,
2549,luanhabreu,1,,,,
2550,raylambrecht,1,,,,
2551,ro_cavallcante,1,,,,
2552,fromthexile,1,,,,
2553,julinha,1,,,,
2554,updatecharts,1,,,,
2555,iamlaysla,1,,,,
2556,stefanisant,1,,,,
2557,rei_caio,1,,,,
2558,psi,1,4.0,0.0,0.0,0.0
2559,larissinhz,1,,,,
2560,dir,1,,,,
2561,lojasbrenner,1,,,,
2562,marmitona,1,0.0,0.0,0.0,0.0
2563,marquinhosassu,1,,,,
2564,fulhanfc,1,,,,
2565,fefocito,1,,,,
2566,normalmente,1,9.0,0.0,3.0,0.0
2567,flash,1,19.0,0.0,3.0,0.0
2568,brasil_publico,1,,,,
2569,isabelnery,1,,,,
2570,companheiro,1,7.0,0.0,0.0,0.0
2571,xícara,1,7.0,0.0,0.0,0.0
2572,cufa_brasil,1,,,,
2573,marckwicked,1,,,,
2574,pieceofbones,1,,,,
2575,viumavaga,1,,,,
2576,imed,1,,,,
2577,vsfd,1,1.0,0.0,4.0,0.0
2578,mahdias,1,,,,
2579,fodaa,1,0.0,0.0,0.0,0.0
2580,rochinha,1,0.0,0.0,0.0,0.0
2581,esfera,1,0.0,0.0,0.0,0.0
2582,livelo,1,0.0,0.0,0.0,0.0
2583,pont,1,,,,
2584,julinham,1,,,,
2585,goleirao,1,0.0,0.0,1.0,0.0
2586,remir,1,0.0,0.0,2.0,0.0
2587,danilontra,1,,,,
2588,safandreza,1,,,,
2589,nekonoani,1,,,,
2590,bêbado,1,7.0,0.0,1.0,0.0
2591,soldar,1,25.0,9.0,2.0,1.0
2592,apx,1,0.0,0.0,0.0,0.0
2593,milena,1,,,,
2594,locomover,1,4.0,0.0,0.0,0.0
2595,sufici,1,,,,
2596,llimaw,1,,,,
2597,madecmi,1,,,,
2598,maritakaa,1,,,,
2599,ttjuli,1,,,,
2600,loohmarttins,1,,,,
2601,stecastilho,1,,,,
2602,gabbismesquita,1,,,,
2603,glr,1,2.0,0.0,1.0,0.0
2604,suiiyou,1,,,,
2605,desmanchar,1,0.0,0.0,0.0,0.0
2606,lerambo,1,,,,
2607,voss,1,1.0,0.0,0.0,0.0
2608,mfarinhenta,1,,,,
2609,jpazbet,1,,,,
2610,educarmeubolso,1,,,,
2611,mudand,1,,,,
2612,proprietário,1,0.0,0.0,0.0,0.0
2613,negoço,1,0.0,0.0,0.0,0.0
2614,jlkyo,1,,,,
2615,kaiquelovee,1,,,,
2616,danicristinasa,1,,,,
2617,vic_almeida,1,,,,
2618,biel_warriors,1,,,,
2619,linfnx,1,,,,
2620,soldadluiz,1,,,,
2621,proconrj,1,,,,
2622,cerrito,1,0.0,0.0,0.0,0.0
2623,gyrb,1,0.0,0.0,0.0,0.0
2624,emillydias,1,,,,
2625,futurizou,1,,,,
2626,pizzadeliveyboy,1,,,,
2627,httpslarao,1,,,,
2628,punkgatinhos,1,,,,
2629,liviaxstt,1,,,,
2630,lesclerc,1,,,,
2631,bis,1,0.0,0.0,1.0,0.0
2632,fandangar,1,,,,
2633,larah_cardoso,1,,,,
2634,duardixxss,1,,,,
2635,luannassanttos,1,,,,
2636,realfutebolnews,1,,,,
2637,lauratadina,1,,,,
2638,douglindoo,1,,,,
2639,luvsmanobal,1,,,,
2640,liviagallvao,1,,,,
2641,planejamento,1,1.0,0.0,2.0,0.0
2642,bebacatu,1,1.0,0.0,0.0,0.0
2643,val_lollo,1,,,,
2644,rockfromhell,1,,,,
2645,intrigar,1,0.0,0.0,0.0,0.0
2646,fazenda,1,1.0,0.0,0.0,2.0
2647,fresqu,1,,,,
2648,juliadanin,1,,,,
2649,marivilhousa,1,,,,
2650,empre,1,,,,
2651,desgraç,1,,,,
2652,meis,1,0.0,0.0,0.0,0.0
2653,marinadepp,1,,,,
2654,paduarteoficial,1,,,,
2655,thiago,1,1.0,0.0,1.0,0.0
2656,venturo,1,1.0,0.0,1.0,0.0
2657,voz,1,5.0,0.0,2.0,0.0
2658,larinea,1,,,,
2659,tequila,1,1.0,0.0,1.0,0.0
2660,tonheira,1,,,,
2661,jmexdes,1,,,,
2662,ciga,1,,,,
2663,andromedaetoile,1,,,,
2664,doutorad,1,,,,
2665,comidasestadios,1,,,,
2666,rsvln,1,,,,
2667,maracan,1,,,,
2668,invadir,1,0.0,0.0,0.0,0.0
2669,crise,1,11.0,0.0,2.0,0.0
2670,plan,1,,,,
2671,kimberllysimoes,1,,,,
2672,flertedelirante,1,,,,
2673,comeco,1,1.0,0.0,0.0,0.0
2674,revistaistoe,1,,,,
2675,opçã,1,,,,
2676,zdom_marcoksksk,1,,,,
2677,ifoodcar,1,,,,
2678,senjusu,1,,,,
2679,monicaodamassa,1,,,,
2680,raivaaaa,1,1.0,0.0,0.0,0.0
2681,milionariodout,1,,,,
2682,milionário,1,8.0,1.0,3.0,0.0
2683,jbs_neto,1,,,,
2684,riamavx,1,,,,
2685,lordivan,1,,,,
2686,ciee,1,0.0,0.0,0.0,0.0
2687,jp_procopio,1,,,,
2688,comedor,1,1.0,0.0,0.0,0.0
2689,sauloalves,1,,,,
2690,eu_theusl,1,,,,
2691,comess,1,,,,
2692,xandoc,1,,,,
2693,textao,1,1.0,0.0,1.0,0.0
2694,laraontheroads,1,,,,
2695,vegana,1,1.0,0.0,0.0,0.0
2696,preto,1,10.0,0.0,1.0,0.0
2697,foureauxfla,1,,,,
2698,montiel,1,0.0,0.0,0.0,0.0
2699,selar,1,,,,
2700,danielneves,1,,,,
2701,hmm,1,6.0,1.0,2.0,1.0
2702,american,1,2.0,0.0,1.0,0.0
2703,achadinho,1,3.0,0.0,2.0,0.0
2704,rodilixo,1,0.0,0.0,0.0,0.0
2705,tomate,1,2.0,0.0,1.0,0.0
2706,barulhin,1,,,,
2707,campus,1,,,,
2708,ygorfremo,1,,,,
2709,parecido,1,33.0,0.0,3.0,0.0
2710,maitina,1,,,,
2711,serviri,1,,,,
2712,dijnatorres,1,,,,
2713,criticar,1,6.0,0.0,2.0,0.0
2714,potinho,1,0.0,0.0,0.0,0.0
2715,xixi,1,0.0,0.0,0.0,0.0
2716,nuvensnamente,1,,,,
2717,kxorrera,1,,,,
2718,móvel,1,1.0,0.0,2.0,0.0
2719,magmagneto,1,,,,
2720,brenomrn,1,,,,
2721,gabieliasm,1,,,,
2722,aplicand,1,,,,
2723,partythisnight,1,,,,
2724,ricardojgomes,1,,,,
2725,cahemota,1,,,,
2726,bielagfg,1,,,,
2727,flaviomusicman,1,,,,
2728,simple,1,,,,
2729,injusto,1,0.0,0.0,0.0,0.0
2730,limão,1,18.0,5.0,1.0,0.0
2731,roub,1,,,,
2732,jaidakinga,1,,,,
2733,fiar,1,1.0,1720.0,2.0,0.0
2734,monstro,1,0.0,0.0,0.0,0.0
2735,vasculhar,1,0.0,0.0,0.0,0.0
2736,lanchon,1,,,,
2737,afrote,1,,,,
2738,damificada,1,,,,
2739,depósito,1,0.0,0.0,0.0,0.0
2740,deprimir,1,2.0,0.0,0.0,0.0
2741,tirão,1,0.0,0.0,0.0,0.0
2742,xerhxdzqtl,1,0.0,0.0,0.0,0.0
2743,sqasford,1,,,,
2744,cassino,1,0.0,0.0,0.0,0.0
2745,biazinha,1,,,,
2746,delicinha,1,3.0,0.0,1.0,0.0
2747,victormorais_rj,1,,,,
2748,laufeyson,1,1.0,0.0,1.0,0.0
2749,patricionicc,1,,,,
2750,namoraltonemai,1,,,,
2751,sarubo,1,,,,
2752,danirosan,1,,,,
2753,gost,1,,,,
2754,odioooooo,1,3.0,0.0,0.0,0.0
2755,capacete,1,0.0,0.0,0.0,0.0
2756,coalayan,1,,,,
2757,lilprobiem,1,,,,
2758,fekqua,1,,,,
2759,doze,1,2.0,0.0,0.0,0.0
2760,noventa,1,5.0,0.0,2.0,0.0
2761,fellipeauguxto,1,,,,
2762,panela,1,63.0,30.0,6.0,1.0
2763,humildar,1,,,,
2764,goome,1,,,,
2765,ninnaetc,1,,,,
2766,combão,1,5.0,0.0,1.0,0.0
2767,hoseoknleigh,1,,,,
2768,farar,1,0.0,0.0,1.0,0.0
2769,enganar,1,11.0,0.0,2.0,0.0
2770,kekixs,1,,,,
2771,aprovação,1,0.0,0.0,0.0,1.0
2772,mao,1,3.0,0.0,3.0,0.0
2773,cmiiu,1,,,,
2774,defasado,1,0.0,0.0,0.0,0.0
2775,dattebanho,1,,,,
2776,goddessredqueen,1,,,,
2777,prazer,1,4.0,0.0,2.0,0.0
2778,cui,1,,,,
2779,det,1,,,,
2780,proc,1,,,,
2781,sergios,1,,,,
2782,paizão,1,0.0,136.0,0.0,0.0
2783,maaahjurique,1,,,,
2784,imjuliyear,1,,,,
2785,efgoyxnzwp,1,0.0,0.0,0.0,0.0
2786,qmariio,1,,,,
2787,airt,1,,,,
2788,vulgoduardin,1,,,,
2789,perai,1,2.0,0.0,2.0,0.0
2790,putaço,1,0.0,0.0,0.0,0.0
2791,carrin,1,,,,
2792,layvalle,1,,,,
2793,thadommesadica,1,,,,
2794,domfoda,1,,,,
2795,expondoegirl,1,,,,
2796,jantinha,1,1.0,0.0,2.0,0.0
2797,dorm,1,,,,
2798,pensad,1,,,,
2799,gatha,1,,,,
2800,cheirar,1,9.0,0.0,2.0,0.0
2801,implor,1,,,,
2802,jpa,1,0.0,0.0,0.0,0.0
2803,clara_organelas,1,,,,
2804,healitys,1,,,,
2805,lil_bosak,1,,,,
2806,vin_alvs,1,,,,
2807,envi,1,,,,
2808,cassete,1,1.0,0.0,1.0,0.0
2809,pao,1,0.0,0.0,1.0,0.0
2810,alicevanished,1,,,,
2811,eulinyker,1,,,,
2812,yukaa,1,,,,
2813,import,1,,,,
2814,lukecruell,1,,,,
2815,mendesttt,1,,,,
2816,responsabi,1,,,,
2817,estav,1,,,,
2818,bixin,1,0.0,0.0,0.0,0.0
2819,pert,1,0.0,0.0,0.0,0.0
2820,mentecact,1,,,,
2821,andre,1,,,,
2822,codigo,1,2.0,0.0,0.0,0.0
2823,aaaadnamaaaa,1,,,,
2824,delay,1,,,,
2825,stacker,1,1.0,0.0,1.0,0.0
2826,ogaaabriel,1,,,,
2827,namamatk,1,,,,
2828,damaresalves,1,,,,
2829,mazzotter,1,,,,
2830,unico,1,1.0,0.0,3.0,1.0
2831,andamento,1,0.0,0.0,1.0,0.0
2832,atualizações,1,23.0,9.0,2.0,1.0
2833,padar,1,,,,
2834,concentrar,1,0.0,0.0,0.0,0.0
2835,pah,1,0.0,0.0,1.0,0.0
2836,velhoooo,1,0.0,0.0,1.0,0.0
2837,yannehellenn,1,,,,
2838,crítico,1,1.0,0.0,1.0,0.0
2839,tro,1,,,,
2840,excelente,1,165.0,1.0,3.0,0.0
2841,ocorrência,1,0.0,0.0,0.0,0.0
2842,ocor,1,,,,
2843,coffiieg,1,,,,
2844,goomer,1,8.0,2.0,2.0,0.0
2845,phc,1,,,,
2846,derrotar,1,2.0,0.0,0.0,0.0
2847,oooh,1,0.0,0.0,0.0,0.0
2848,jamais,1,6.0,0.0,0.0,0.0
2849,picanha,1,7.0,0.0,3.0,1.0
2850,belleissues,1,,,,
2851,cabaredachuu,1,,,,
2852,kerplunk,1,,,,
2853,contratação,1,28.0,12.0,5.0,0.0
2854,expirar,1,1.0,0.0,3.0,0.0
2855,alinezanini,1,,,,
2856,bonzão,1,1.0,0.0,0.0,0.0
2857,obba,1,17.0,0.0,7.0,0.0
2858,roqueiro,1,3.0,0.0,1.0,0.0
2859,irisalmeida,1,,,,
2860,futebolzueiropa,1,,,,
2861,deputar,1,1.0,0.0,1.0,0.0
2862,traba,1,,,,
2863,luisggmello,1,,,,
2864,ifsoobs,1,,,,
2865,sasa,1,0.0,0.0,0.0,0.0
2866,hamylenobre,1,,,,
2867,boali,1,1.0,0.0,0.0,0.0
2868,aconchegodavila,1,,,,
2869,cogitar,1,1.0,0.0,1.0,0.0
2870,show,1,4.0,0.0,2.0,0.0
2871,ouvind,1,,,,
2872,jrrm,1,,,,
2873,fallencs,1,,,,
2874,mirandajrrn,1,,,,
2875,palpitar,1,0.0,0.0,2.0,1.0
2876,lowprofeio,1,,,,
2877,tentajao,1,,,,
2878,arrastepracima,1,,,,
2879,sandubas,1,0.0,0.0,0.0,0.0
2880,doming,1,,,,
2881,itaóca,1,0.0,0.0,0.0,0.0
2882,carioqueta,1,1.0,0.0,0.0,0.0
2883,exigir,1,4.0,0.0,1.0,0.0
2884,acidezfeminina,1,,,,
2885,taty,1,0.0,0.0,1.0,0.0
2886,caju,1,0.0,0.0,1.0,0.0
2887,distração,1,1.0,0.0,0.0,0.0
2888,tempão,1,1.0,84.0,2.0,0.0
2889,cbzinnnn,1,,,,
2890,rafaelaanevess,1,,,,
2891,viviane,1,3.0,0.0,0.0,0.0
2892,narutouniversoo,1,,,,
2893,quarteirã,1,,,,
2894,findar,1,0.0,0.0,0.0,0.0
2895,liviadaherr,1,,,,
2896,dudagermanolz,1,,,,
2897,iury_bagadao,1,,,,
2898,mamma,1,1.0,0.0,1.0,0.0
2899,itália,1,1.0,0.0,1.0,0.0
2900,llla_la,1,,,,
2901,biancaxis,1,,,,
2902,relatar,1,11.0,2.0,2.0,0.0
2903,inbo,1,,,,
2904,atrrand,1,,,,
2905,ain,1,0.0,0.0,0.0,0.0
2906,maconheirosagaz,1,,,,
2907,sagradaerva,1,,,,
2908,sxttap,1,,,,
2909,imediato,1,2.0,0.0,2.0,1.0
2910,radiação,1,2.0,0.0,0.0,0.0
2911,questionamento,1,12.0,0.0,8.0,0.0
2912,otaviouga,1,,,,
2913,email,1,1.0,0.0,2.0,0.0
2914,bro,1,,,,
2915,vivxa,1,,,,
2916,gigantesco,1,7.0,0.0,2.0,0.0
2917,opinar,1,7.0,0.0,1.0,0.0
2918,formulário,1,0.0,0.0,1.0,0.0
2919,hugoolodum,1,,,,
2920,ideia,1,1.0,0.0,0.0,0.0
2921,empenhar,1,0.0,0.0,1.0,0.0
2922,burocrático,1,11.0,0.0,3.0,0.0
2923,pregui,1,,,,
2924,ferramenta,1,15.0,0.0,2.0,0.0
2925,capi,1,,,,
2926,luca_aaraujo,1,,,,
2927,entao,1,2.0,0.0,1.0,0.0
2928,prfvr,1,0.0,0.0,0.0,0.0
2929,dri,1,0.0,0.0,1.0,0.0
2930,mortakkjj,1,,,,
